attempt_id,account_id,recovery_channel,device_risk_score,ip_risk_score,is_new_device,is_new_ip,geo_mismatch_flag,time_since_last_login_days,time_since_account_creation_days,failed_recovery_attempts_7d,hour_of_day,is_unusual_hour,onboarding_to_recovery_speed_flag,is_fraud
AT-002753,342716,email_link,0.8158,0.5614,1,0,1,4.13,180.01,0,7,0,0,0
AT-003030,550396,security_questions,0.1389,0.0191,0,1,0,8.95,213.41,1,13,0,0,0
AT-000154,101445,email_link,0.4542,0.2509,1,0,0,3.09,101.75,0,8,0,0,0
AT-003000,113835,email_link,0.1238,0.2641,0,1,0,51.56,189.68,1,22,0,0,0
AT-003072,335959,security_questions,0.3041,0.0616,0,0,0,1.74,88.26,0,13,0,0,0
AT-002654,813833,sms_otp,0.1046,0.4002,0,1,0,10.16,66.01,0,5,1,0,0
AT-002209,652759,sms_otp,0.2403,0.7523,0,0,0,13.13,82.34,0,7,0,0,0
AT-001731,450988,email_link,0.4912,0.0721,0,0,0,0.47,260.2,0,20,0,0,0
AT-001517,772230,sms_otp,0.1111,0.1046,0,0,0,11.76,25.81,0,7,0,0,0
AT-003442,786077,sms_otp,0.2901,0.097,1,0,0,7.88,223.46,0,13,0,0,0
AT-000305,143965,sms_otp,0.8688,0.585,0,0,0,42.84,1.2,4,2,1,0,1
AT-003364,816791,email_link,0.2694,0.0397,0,1,0,7.51,241.32,0,21,0,0,0
AT-002023,472775,security_questions,0.7095,0.5966,1,1,0,13.26,1.87,6,0,1,0,1
AT-001907,827522,email_link,0.1016,0.0482,0,1,0,1.73,526.49,0,6,0,0,0
AT-002965,349422,email_link,0.5531,0.1404,0,0,0,0.71,69.28,0,10,0,0,0
AT-002387,987002,sms_otp,0.4787,0.2531,0,0,0,5.58,24.74,0,10,0,0,0
AT-000073,593350,sms_otp,0.1258,0.1635,0,0,0,4.89,98.5,0,10,0,0,0
AT-003122,587513,email_link,0.1671,0.426,0,0,1,16.28,151.97,0,14,0,0,0
AT-001401,131646,email_link,0.1575,0.0748,0,0,0,3.68,25.14,0,13,0,0,0
AT-001991,488758,sms_otp,0.2689,0.0719,0,0,0,2.87,567.97,0,5,1,0,0
AT-002294,740714,email_link,0.1669,0.0561,0,0,0,8.75,112.08,0,14,0,0,0
AT-001867,362236,sms_otp,0.6689,0.8381,0,0,0,4.57,86.55,0,14,0,0,0
AT-000123,532954,sms_otp,0.2737,0.2411,0,0,0,9.11,48.56,0,13,0,0,0
AT-001964,124717,email_link,0.4384,0.0205,0,0,0,17.47,130.13,0,17,0,0,0
AT-002464,706870,email_link,0.0371,0.3759,0,0,0,22.81,55.73,1,6,0,0,0
AT-001170,981157,email_link,0.3405,0.0054,0,1,0,33.93,132.65,0,8,0,0,0
AT-003077,957933,agent_assisted,0.465,0.0196,0,0,0,3.68,180.7,0,19,0,0,0
AT-000977,569450,email_link,0.1747,0.0161,0,1,0,2.98,236.72,0,13,0,0,0
AT-002444,539240,sms_otp,0.0322,0.2379,0,1,0,2.39,167.81,0,17,0,0,0
AT-000901,496654,sms_otp,0.7591,0.8639,0,0,0,28.96,170.66,0,17,0,0,0
AT-002789,342390,sms_otp,0.0225,0.1138,0,0,0,5.79,413.02,1,10,0,0,0
AT-003224,487624,security_questions,0.1298,0.1494,0,0,0,41.25,354.33,0,9,0,0,0
AT-003080,821692,email_link,0.1674,0.1789,0,0,0,60.99,54.99,0,8,0,0,0
AT-002837,394942,email_link,0.4332,0.0085,0,0,0,3.77,196.68,0,0,1,0,0
AT-003151,197601,security_questions,0.3652,0.3565,1,1,1,3.61,3.54,1,17,0,1,1
AT-003413,239268,sms_otp,0.1033,0.3536,1,0,0,4.57,27.37,0,13,0,0,0
AT-000837,636895,security_questions,0.3878,0.481,1,0,0,52.02,1.0,1,10,0,1,1
AT-002268,181717,email_link,0.0619,0.2273,0,0,0,4.67,47.04,0,1,1,0,0
AT-002118,294416,agent_assisted,0.3377,0.3714,0,0,1,25.83,6.72,5,20,0,0,1
AT-003217,796124,email_link,0.4335,0.2293,1,0,0,4.4,182.05,0,12,0,0,0
AT-000268,298921,security_questions,0.2015,0.5574,0,0,0,22.28,84.65,1,18,0,0,0
AT-000361,817159,email_link,0.2475,0.027,0,0,0,11.49,66.3,0,19,0,0,0
AT-002625,161684,sms_otp,0.1398,0.1768,0,0,1,7.54,239.73,0,15,0,0,0
AT-001634,221714,security_questions,0.1229,0.2348,0,0,1,18.12,101.38,0,3,1,0,0
AT-000396,113355,email_link,0.2074,0.1782,0,0,0,5.78,229.16,1,13,0,0,0
AT-000984,292892,email_link,0.1341,0.1369,0,0,0,10.01,469.11,0,8,0,0,0
AT-000688,878967,sms_otp,0.1582,0.0669,0,0,0,9.96,62.28,0,14,0,0,0
AT-000940,298549,security_questions,0.0189,0.3842,0,0,0,11.42,441.13,0,8,0,0,0
AT-001465,638525,email_link,0.0476,0.0231,0,1,0,6.78,51.96,0,16,0,0,0
AT-001005,520636,sms_otp,0.3173,0.2227,1,0,0,21.49,41.92,0,6,0,0,0
AT-000174,563423,email_link,0.1857,0.5614,1,0,0,11.52,315.67,0,7,0,0,0
AT-002924,936908,sms_otp,0.2358,0.0574,0,0,0,17.19,98.37,0,8,0,0,0
AT-001211,369339,sms_otp,0.1726,0.0531,0,0,0,11.9,76.28,1,8,0,0,0
AT-003326,179933,sms_otp,0.4724,0.4419,0,1,0,2.95,147.83,0,12,0,0,0
AT-002695,128586,email_link,0.1175,0.2768,0,0,0,1.54,612.91,1,2,1,0,0
AT-002812,778943,security_questions,0.1694,0.154,0,0,0,0.88,103.62,0,16,0,0,0
AT-000379,184542,security_questions,0.7257,0.3551,0,1,0,8.76,2.33,0,3,1,0,1
AT-003386,211621,sms_otp,0.6246,0.0398,0,0,0,5.42,365.15,0,13,0,0,0
AT-000577,856856,email_link,0.1207,0.0995,0,0,0,9.1,108.67,1,9,0,0,0
AT-002885,860062,email_link,0.4786,0.1234,0,0,0,11.62,80.43,2,15,0,0,0
AT-003366,643063,email_link,0.0676,0.1641,0,1,0,7.13,1025.1,0,15,0,0,0
AT-001972,434375,email_link,0.1321,0.0664,0,0,0,8.01,123.26,0,12,0,0,0
AT-001787,477487,sms_otp,0.071,0.2613,0,0,1,1.21,113.9,0,12,0,0,0
AT-002011,147818,sms_otp,0.5951,0.5686,0,0,1,52.34,31.76,2,1,1,0,1
AT-000833,598666,security_questions,0.1498,0.3328,0,0,0,3.4,277.61,0,10,0,0,0
AT-001782,909180,email_link,0.3747,0.5214,0,0,1,21.33,178.68,1,7,0,0,0
AT-001807,238614,security_questions,0.6151,0.7183,0,1,1,29.47,21.78,4,8,0,0,1
AT-000683,191412,security_questions,0.6638,0.2596,0,1,0,6.49,12.08,3,3,1,0,1
AT-001312,438183,email_link,0.1604,0.4052,1,0,0,9.73,519.45,0,12,0,0,0
AT-003070,419809,security_questions,0.0611,0.0601,0,1,0,10.39,49.51,0,15,0,0,0
AT-000551,444508,sms_otp,0.6504,0.8878,0,0,0,5.07,410.56,1,13,0,0,0
AT-001688,753580,sms_otp,0.1504,0.2215,0,0,0,1.74,74.73,0,13,0,0,0
AT-001326,937080,sms_otp,0.1461,0.3009,1,0,0,34.52,434.18,0,21,0,0,0
AT-002630,669438,sms_otp,0.1132,0.0165,0,0,0,3.17,872.0,0,10,0,0,0
AT-001328,658637,sms_otp,0.1031,0.213,0,0,0,2.23,66.17,0,16,0,0,0
AT-001669,931980,security_questions,0.6023,0.6768,0,1,1,7.62,2.92,1,12,0,1,1
AT-000265,560279,security_questions,0.1545,0.1602,0,0,0,1.31,451.64,1,10,0,0,0
AT-001496,681082,sms_otp,0.1265,0.0045,1,0,0,29.37,110.91,1,7,0,0,0
AT-000512,890798,email_link,0.8429,0.8501,0,1,0,3.52,158.35,0,20,0,0,0
AT-002659,154481,email_link,0.8722,0.586,0,0,1,10.29,10.61,1,1,1,0,1
AT-001008,645341,agent_assisted,0.3319,0.1854,0,1,0,4.6,96.23,0,15,0,0,0
AT-000058,307037,email_link,0.4715,0.4112,0,0,0,11.49,26.66,0,6,0,0,0
AT-002048,708374,email_link,0.1283,0.0944,0,1,0,12.63,576.06,1,13,0,0,0
AT-002040,813476,sms_otp,0.4379,0.8287,0,0,1,13.48,1.57,0,6,0,1,1
AT-000452,958705,email_link,0.2412,0.0811,0,0,0,2.61,285.03,0,8,0,0,0
AT-002359,327432,email_link,0.0779,0.1955,0,0,0,4.43,67.08,0,0,1,0,0
AT-001861,397170,sms_otp,0.1164,0.2621,0,0,0,96.31,43.66,0,5,1,0,0
AT-001656,965704,email_link,0.2412,0.6098,0,1,0,8.45,2.63,3,3,1,0,1
AT-003188,901119,email_link,0.2956,0.1735,0,0,0,1.18,289.18,0,12,0,0,0
AT-002795,413080,agent_assisted,0.1737,0.0319,0,0,0,15.83,212.99,0,16,0,0,0
AT-001549,965295,email_link,0.6545,0.1466,0,0,0,3.59,666.68,0,3,1,0,0
AT-002598,648168,email_link,0.1096,0.1265,0,0,0,0.74,73.12,0,8,0,0,0
AT-002319,483157,email_link,0.1066,0.1037,0,0,0,1.36,79.57,0,21,0,0,0
AT-002747,500431,email_link,0.1792,0.1233,0,1,0,4.17,105.36,0,17,0,0,0
AT-003268,892498,security_questions,0.1359,0.0918,0,0,0,4.06,531.35,0,6,0,0,0
AT-003437,461269,security_questions,0.0222,0.3564,0,0,0,6.48,182.05,0,18,0,0,0
AT-001589,301342,email_link,0.0239,0.3291,0,0,0,31.26,130.71,0,13,0,0,0
AT-000698,709772,sms_otp,0.2077,0.0717,1,1,0,32.55,573.15,1,8,0,0,0
AT-001034,414642,sms_otp,0.0695,0.0488,0,0,0,0.51,369.65,1,8,0,0,0
AT-002439,206668,email_link,0.7919,0.8605,0,0,0,6.49,336.56,0,9,0,0,0
AT-003215,601810,email_link,0.0827,0.2307,0,0,0,1.63,68.58,0,17,0,0,0
AT-002668,879493,sms_otp,0.6418,0.4824,1,1,1,35.17,4.27,2,4,1,1,1
AT-001514,313573,email_link,0.267,0.0701,0,0,0,3.48,116.84,1,13,0,0,0
AT-003436,609827,agent_assisted,0.1155,0.2359,0,1,0,8.63,53.25,1,21,0,0,0
AT-002432,378952,security_questions,0.5663,0.2945,0,0,0,8.58,73.63,0,11,0,0,0
AT-000917,415198,email_link,0.7673,0.8328,1,0,1,125.66,5.33,2,1,1,1,1
AT-002087,539939,sms_otp,0.0829,0.253,0,0,1,2.54,258.88,0,16,0,0,0
AT-003400,445985,email_link,0.5915,0.7286,0,0,0,7.52,218.24,0,9,0,0,0
AT-000084,108445,email_link,0.2343,0.0093,0,0,0,6.47,74.17,0,12,0,0,0
AT-003486,517982,agent_assisted,0.1388,0.3976,0,0,0,4.02,318.55,0,8,0,0,0
AT-002537,879192,security_questions,0.0614,0.058,0,0,0,3.82,596.39,0,18,0,0,0
AT-000054,820477,sms_otp,0.0996,0.0469,0,0,0,2.43,578.89,0,12,0,0,0
AT-002404,542664,email_link,0.1991,0.0539,0,0,0,0.89,644.36,0,11,0,0,0
AT-000453,362208,agent_assisted,0.1981,0.1361,0,0,0,3.28,911.58,0,6,0,0,0
AT-000623,156261,email_link,0.0579,0.0179,0,0,0,8.21,176.89,0,10,0,0,0
AT-002279,466730,sms_otp,0.4939,0.9856,0,1,0,6.68,48.33,0,13,0,0,0
AT-000033,337738,sms_otp,0.5484,0.6796,1,1,0,1.12,360.25,1,2,1,0,0
AT-000814,982401,email_link,0.1424,0.6098,0,0,0,1.32,1109.64,2,8,0,0,0
AT-002267,131745,security_questions,0.4751,0.5126,0,0,0,1.39,261.28,0,18,0,0,0
AT-002358,251516,agent_assisted,0.2408,0.1612,0,0,0,6.11,188.44,0,11,0,0,0
AT-002881,476397,email_link,0.0895,0.0533,0,0,0,8.6,243.9,0,18,0,0,0
AT-001716,272639,sms_otp,0.9192,0.7194,0,0,0,7.82,85.86,1,11,0,0,0
AT-003093,720502,sms_otp,0.1213,0.3167,1,1,0,17.12,111.73,1,12,0,0,0
AT-000156,761942,security_questions,0.6652,0.7514,0,0,0,31.8,27.48,0,15,0,0,0
AT-001765,659793,email_link,0.1117,0.2057,0,0,0,7.1,58.4,0,15,0,0,0
AT-003226,871321,email_link,0.0373,0.1654,0,1,0,28.03,206.0,0,11,0,0,0
AT-001441,712999,sms_otp,0.0208,0.2575,0,0,0,1.03,155.9,0,20,0,0,0
AT-003234,140794,security_questions,0.1729,0.2713,1,0,0,1.59,22.2,0,10,0,0,0
AT-000287,669230,email_link,0.0651,0.4621,0,0,0,5.79,1.85,3,21,0,0,1
AT-002540,616006,sms_otp,0.1307,0.4689,0,0,0,8.2,1062.68,0,16,0,0,0
AT-002323,123274,email_link,0.3369,0.5625,0,0,0,18.45,655.23,0,5,1,0,0
AT-002079,149195,security_questions,0.492,0.0997,0,0,0,3.27,51.96,0,13,0,0,0
AT-000948,996239,email_link,0.0902,0.064,0,0,0,23.41,753.44,0,11,0,0,0
AT-003439,882720,sms_otp,0.5983,0.3713,0,0,1,146.13,52.58,0,23,1,0,1
AT-000668,719214,sms_otp,0.1,0.1859,0,0,0,6.23,190.49,0,19,0,0,0
AT-002990,720119,email_link,0.6362,0.0551,0,1,0,12.75,175.13,1,13,0,0,0
AT-002652,357325,security_questions,0.0431,0.1819,0,0,0,8.22,37.69,1,10,0,0,0
AT-003036,328828,security_questions,0.1801,0.2064,0,0,1,1.36,54.57,0,15,0,0,0
AT-001504,483498,email_link,0.3989,0.6849,0,0,0,12.81,61.5,0,21,0,0,0
AT-002989,288283,sms_otp,0.7292,0.1966,1,0,0,1.87,12.62,4,3,1,0,1
AT-001168,694480,sms_otp,0.2676,0.266,0,0,0,1.01,1459.62,1,1,1,0,0
AT-000358,884074,email_link,0.1519,0.2179,0,0,0,4.27,390.71,2,14,0,0,0
AT-000709,402384,email_link,0.1314,0.343,0,0,0,1.57,151.43,0,22,0,0,0
AT-001580,166066,security_questions,0.0585,0.1064,0,0,0,2.76,350.96,0,15,0,0,0
AT-002764,725100,email_link,0.1191,0.1837,0,0,0,43.1,86.86,0,15,0,0,0
AT-001424,372701,sms_otp,0.1991,0.2167,0,0,0,25.7,176.26,0,21,0,0,0
AT-000001,521588,sms_otp,0.566,0.0767,0,0,0,2.99,135.11,0,18,0,0,0
AT-001719,238841,sms_otp,0.3537,0.6984,0,0,1,20.05,26.19,1,11,0,0,0
AT-000825,806974,email_link,0.1281,0.0396,0,0,0,0.94,86.43,0,12,0,0,0
AT-002627,944249,email_link,0.0733,0.082,0,0,0,3.92,61.86,0,15,0,0,0
AT-000151,685436,email_link,0.2358,0.2159,0,0,1,8.5,263.03,1,15,0,0,0
AT-003020,634650,email_link,0.0693,0.0931,0,0,0,18.52,634.33,0,10,0,0,0
AT-000503,422339,agent_assisted,0.1564,0.3326,0,1,0,77.55,260.88,0,19,0,0,0
AT-001196,528057,sms_otp,0.302,0.0983,0,0,0,23.52,40.49,0,10,0,0,0
AT-000939,237348,email_link,0.9544,0.8135,0,0,0,1.44,79.36,1,12,0,0,0
AT-000567,219358,sms_otp,0.2375,0.0907,0,0,0,18.53,36.01,0,11,0,0,0
AT-002988,613167,security_questions,0.2417,0.176,0,0,0,6.43,372.74,0,18,0,0,0
AT-001205,208371,sms_otp,0.7126,0.3295,1,0,0,64.1,1.29,2,4,1,1,1
AT-000242,936688,email_link,0.0757,0.1022,0,0,0,2.49,793.43,0,7,0,0,0
AT-001403,121404,security_questions,0.1239,0.226,0,0,0,2.61,278.03,0,16,0,0,0
AT-000245,381181,sms_otp,0.2189,0.0244,0,0,0,0.86,207.38,0,15,0,0,0
AT-002302,268391,security_questions,0.2651,0.2469,1,0,0,8.0,830.64,0,17,0,0,0
AT-002474,746262,email_link,0.1439,0.2798,1,0,0,8.31,165.64,0,11,0,0,0
AT-000023,782340,agent_assisted,0.0895,0.2314,0,1,0,1.91,168.46,1,14,0,0,0
AT-003347,505654,email_link,0.2535,0.4402,1,0,1,5.55,283.16,1,9,0,0,0
AT-000078,228865,sms_otp,0.1692,0.4251,0,0,0,2.52,195.07,0,10,0,0,0
AT-001854,773652,sms_otp,0.167,0.1132,0,0,0,18.06,49.53,0,9,0,0,0
AT-003333,144983,agent_assisted,0.5128,0.3189,0,1,0,18.87,0.87,3,20,0,0,1
AT-000967,263416,email_link,0.2899,0.284,1,0,0,8.54,54.74,0,21,0,0,0
AT-000284,132462,sms_otp,0.0874,0.4422,0,1,0,22.84,644.52,1,16,0,0,0
AT-001995,434435,security_questions,0.1038,0.1413,0,1,0,4.73,72.63,0,13,0,0,0
AT-001852,347905,sms_otp,0.6191,0.6747,0,0,0,6.55,148.89,0,11,0,0,0
AT-000853,713840,sms_otp,0.7808,0.7742,0,1,0,3.33,73.14,0,6,0,0,0
AT-002755,784164,email_link,0.2383,0.1447,1,0,0,9.72,137.44,0,13,0,0,0
AT-002094,104693,sms_otp,0.4931,0.398,0,0,0,15.42,2.08,0,4,1,0,1
AT-001786,870894,email_link,0.2442,0.745,0,0,0,5.54,33.98,0,23,1,0,0
AT-002514,979164,sms_otp,0.0027,0.0995,0,0,0,10.83,133.67,0,20,0,0,0
AT-000401,709033,security_questions,0.2254,0.4178,0,0,0,9.09,47.49,0,7,0,0,0
AT-001089,371194,security_questions,0.131,0.1517,0,1,0,6.76,1136.73,0,16,0,0,0
AT-003434,951942,sms_otp,0.0272,0.2412,0,0,0,5.84,192.52,0,9,0,0,0
AT-000747,836061,email_link,0.0804,0.1355,1,0,0,14.89,730.62,1,20,0,0,0
AT-002707,472328,email_link,0.0621,0.0858,0,0,0,11.57,205.82,0,19,0,0,0
AT-000354,579383,email_link,0.3632,0.5056,0,0,0,4.39,314.34,0,17,0,0,0
AT-001842,631407,email_link,0.136,0.1529,0,0,0,5.43,39.64,1,18,0,0,0
AT-000726,146369,email_link,0.4727,0.6287,0,0,0,14.62,1.08,3,16,0,1,1
AT-002016,329054,security_questions,0.1545,0.1908,0,0,0,1.2,135.23,0,9,0,0,0
AT-003500,210350,email_link,0.3931,0.1615,1,0,0,2.01,33.38,1,4,1,0,0
AT-000096,900987,email_link,0.0854,0.2467,0,0,0,1.91,43.33,0,21,0,0,0
AT-000141,774161,email_link,0.04,0.4193,1,0,0,5.47,59.48,0,16,0,0,0
AT-001908,373060,security_questions,0.8269,0.2747,0,0,0,71.95,4.85,2,3,1,0,1
AT-001436,798977,security_questions,0.3676,0.106,1,0,0,6.34,620.6,0,12,0,0,0
AT-002614,397462,sms_otp,0.5279,0.093,0,1,0,3.82,41.86,0,10,0,0,0
AT-002751,867923,agent_assisted,0.4291,0.4794,0,0,0,30.03,61.29,0,8,0,0,0
AT-001630,442017,sms_otp,0.3925,0.3826,1,0,0,1.32,307.12,0,11,0,0,0
AT-003385,140706,email_link,0.0884,0.2204,0,0,0,2.36,30.56,0,13,0,0,0
AT-000546,468223,email_link,0.1588,0.2068,0,0,0,8.49,119.33,0,13,0,0,0
AT-000222,198759,agent_assisted,0.136,0.2108,0,0,0,7.75,362.62,0,10,0,0,0
AT-000118,477093,email_link,0.2971,0.135,1,0,1,4.65,21.45,0,6,0,0,0
AT-000687,441105,email_link,0.1343,0.4666,0,1,0,1.06,334.85,0,23,1,0,0
AT-002961,496331,security_questions,0.1184,0.126,0,0,0,11.31,136.1,0,15,0,0,0
AT-001613,282326,email_link,0.3688,0.1896,0,0,0,6.41,188.73,0,12,0,0,0
AT-003424,727799,agent_assisted,0.0323,0.01,0,0,0,6.12,39.33,0,14,0,0,0
AT-001722,927376,sms_otp,0.2192,0.175,1,1,0,8.94,82.81,0,7,0,0,0
AT-000324,923500,agent_assisted,0.5446,0.1217,1,1,0,193.3,0.95,1,2,1,0,1
AT-002804,494045,sms_otp,0.1774,0.0653,0,0,0,4.88,60.35,0,9,0,0,0
AT-000010,384716,email_link,0.1062,0.0428,0,0,0,6.0,96.55,2,21,0,0,0
AT-003274,880625,email_link,0.0627,0.5857,0,1,0,2.1,61.71,1,10,0,0,0
AT-000624,154932,security_questions,0.095,0.3461,0,0,1,3.63,121.1,0,22,0,0,0
AT-002099,388432,sms_otp,0.2797,0.0445,0,0,1,3.13,63.4,0,21,0,0,0
AT-000229,130659,sms_otp,0.1502,0.3774,0,0,0,10.77,62.23,0,8,0,0,0
AT-003201,957004,sms_otp,0.128,0.1283,0,0,1,4.45,68.07,0,20,0,0,0
AT-000578,439885,sms_otp,0.1723,0.3743,0,0,0,1.13,59.91,0,14,0,0,0
AT-000195,118135,security_questions,0.3244,0.1871,0,0,0,2.14,128.0,0,0,1,0,0
AT-002012,996980,security_questions,0.0287,0.0178,0,1,0,5.38,54.59,0,0,1,0,0
AT-002620,459458,security_questions,0.1999,0.6895,0,1,1,365.0,10.41,0,18,0,0,1
AT-002918,148061,sms_otp,0.6019,0.1758,0,0,0,23.91,219.38,1,15,0,0,0
AT-001138,959241,sms_otp,0.0342,0.0175,1,0,0,5.36,185.3,0,7,0,0,0
AT-000586,368563,email_link,0.2917,0.2311,0,0,0,2.54,133.47,0,13,0,0,0
AT-003281,280498,agent_assisted,0.1845,0.0027,1,1,0,14.83,46.17,0,16,0,0,0
AT-001201,665329,email_link,0.1176,0.0328,0,0,0,9.73,220.52,0,18,0,0,0
AT-001164,192713,agent_assisted,0.1227,0.2088,0,0,0,2.31,60.85,0,18,0,0,0
AT-000162,391488,sms_otp,0.2659,0.1774,0,0,0,36.18,29.77,0,16,0,0,0
AT-002833,403894,sms_otp,0.3755,0.0743,0,0,0,2.02,71.26,0,13,0,0,0
AT-000776,848516,sms_otp,0.4137,0.3118,0,0,0,14.34,1166.12,0,10,0,0,0
AT-003101,643718,security_questions,0.1441,0.2668,1,0,0,8.65,0.27,4,18,0,0,1
AT-002853,802638,email_link,0.1999,0.1374,0,0,0,5.13,309.15,0,8,0,0,0
AT-001796,911424,sms_otp,0.1318,0.1288,1,0,0,20.7,386.34,1,15,0,0,0
AT-002992,573971,security_questions,0.4126,0.8576,0,0,0,8.5,1639.96,0,6,0,0,0
AT-002377,714871,sms_otp,0.3584,0.3558,0,0,0,1.88,81.44,0,12,0,0,0
AT-000158,900054,security_questions,0.2347,0.1216,1,0,0,2.62,49.71,0,18,0,0,0
AT-000403,276420,email_link,0.4365,0.1927,0,0,0,17.82,69.93,0,19,0,0,0
AT-002306,317167,sms_otp,0.0217,0.3965,0,0,0,1.21,84.8,1,9,0,0,0
AT-000584,568684,email_link,0.1808,0.182,0,0,0,11.45,111.93,0,11,0,0,0
AT-000293,193022,sms_otp,0.481,0.2496,0,0,0,4.44,0.91,1,3,1,0,1
AT-000375,488531,email_link,0.1025,0.0403,0,0,1,2.61,124.97,0,9,0,0,0
AT-003110,905048,sms_otp,0.3578,0.5408,1,1,0,191.85,4.22,2,6,0,0,1
AT-000904,780120,agent_assisted,0.3211,0.1114,0,0,0,23.77,194.64,1,18,0,0,0
AT-002341,943011,sms_otp,0.3359,0.1024,0,0,0,16.69,471.75,0,1,1,0,0
AT-000875,500522,security_questions,0.1741,0.1083,0,0,1,25.0,35.6,0,8,0,0,0
AT-001483,709000,sms_otp,0.2749,0.1436,1,0,0,4.67,160.81,0,14,0,0,0
AT-001660,744230,agent_assisted,0.5965,0.7406,0,0,1,39.88,23.53,2,14,0,0,1
AT-002951,321853,email_link,0.2656,0.0716,0,0,0,4.64,27.2,0,8,0,0,0
AT-001030,442264,email_link,0.4609,0.4916,0,0,0,1.22,75.78,0,14,0,0,0
AT-000473,892617,agent_assisted,0.266,0.1974,0,0,0,6.78,236.38,0,9,0,0,0
AT-002986,436200,security_questions,0.1215,0.7239,0,0,0,5.3,144.42,0,10,0,0,0
AT-002204,105573,email_link,0.2338,0.116,1,1,0,6.91,490.51,0,8,0,0,0
AT-003426,238141,email_link,0.1784,0.0379,0,0,0,41.77,75.22,0,13,0,0,0
AT-001825,551446,email_link,0.2082,0.3065,0,1,0,1.61,176.65,0,16,0,0,0
AT-000488,525676,security_questions,0.2599,0.6749,0,0,0,3.87,148.64,0,21,0,0,0
AT-001955,922278,email_link,0.2022,0.3582,0,0,0,14.36,101.82,1,14,0,0,0
AT-000142,819725,email_link,0.4127,0.4903,0,0,0,88.6,8.86,0,21,0,0,1
AT-003099,904575,email_link,0.1799,0.2072,1,0,0,4.7,190.47,1,12,0,0,0
AT-000878,375464,email_link,0.1225,0.2112,0,0,1,18.46,147.05,0,7,0,0,0
AT-000323,465228,security_questions,0.2353,0.2241,0,0,0,6.52,258.44,0,11,0,0,0
AT-002130,854562,sms_otp,0.7109,0.6026,1,0,1,4.49,5.43,2,21,0,1,1
AT-001454,363331,sms_otp,0.0418,0.1332,0,0,0,23.87,249.25,0,20,0,0,0
AT-000447,481725,email_link,0.176,0.4749,0,0,0,8.23,166.25,0,19,0,0,0
AT-000777,837448,email_link,0.0335,0.2448,0,0,0,10.46,77.95,0,16,0,0,0
AT-000529,467145,email_link,0.0579,0.2195,0,0,1,31.19,1268.91,1,11,0,0,0
AT-002728,713273,email_link,0.1033,0.1113,0,0,0,7.03,413.71,0,16,0,0,0
AT-001916,605440,security_questions,0.2004,0.1953,1,0,0,4.27,230.55,0,3,1,0,0
AT-002916,399464,agent_assisted,0.6747,0.2844,0,0,1,1.15,394.93,0,5,1,0,0
AT-003231,190441,sms_otp,0.1381,0.0143,0,0,0,8.8,424.0,1,10,0,0,0
AT-001628,508580,sms_otp,0.048,0.1239,1,0,0,7.07,53.11,0,11,0,0,0
AT-001026,810707,email_link,0.0874,0.1723,0,0,0,3.95,303.02,0,17,0,0,0
AT-003363,202856,email_link,0.0586,0.0999,0,0,0,11.11,83.28,2,8,0,0,0
AT-002075,388498,email_link,0.3843,0.0465,0,1,0,6.22,150.5,0,12,0,0,0
AT-003210,904387,security_questions,0.2287,0.3096,0,0,0,55.71,91.25,0,12,0,0,0
AT-002536,704845,email_link,0.4304,0.0914,0,0,0,16.43,205.76,0,13,0,0,0
AT-002288,368605,security_questions,0.0801,0.1013,0,0,0,4.22,58.19,0,5,1,0,0
AT-001533,407547,sms_otp,0.0398,0.4731,1,0,0,1.83,25.07,0,20,0,0,0
AT-000228,656245,email_link,0.2269,0.0857,0,0,0,20.27,369.32,0,14,0,0,0
AT-000897,564915,security_questions,0.2062,0.0783,0,0,0,1.76,328.39,0,17,0,0,0
AT-003131,314706,email_link,0.2238,0.3133,1,0,0,1.6,51.14,1,9,0,0,0
AT-001835,681199,agent_assisted,0.1917,0.2891,0,1,0,24.09,200.29,0,18,0,0,0
AT-001707,685580,email_link,0.4603,0.2781,0,0,0,6.04,47.14,1,3,1,0,0
AT-002858,334624,email_link,0.0453,0.0098,0,0,0,3.44,67.22,1,16,0,0,0
AT-000934,524217,sms_otp,0.2598,0.1146,0,0,0,1.56,146.33,0,8,0,0,0
AT-002703,462310,sms_otp,0.3066,0.2007,0,0,0,3.59,1301.76,1,20,0,0,0
AT-001001,239884,email_link,0.2256,0.0959,0,0,0,5.21,227.21,0,14,0,0,0
AT-002938,483116,sms_otp,0.1721,0.4259,0,0,0,13.99,956.98,0,14,0,0,0
AT-002071,794757,email_link,0.1906,0.1609,0,1,0,3.82,126.23,0,16,0,0,0
AT-000856,487427,email_link,0.2477,0.1416,0,0,0,6.07,74.68,0,19,0,0,0
AT-001117,307296,security_questions,0.0249,0.171,1,0,0,11.93,220.96,0,12,0,0,0
AT-000321,803810,email_link,0.1556,0.0522,0,0,0,5.28,1854.16,0,10,0,0,0
AT-002689,270626,sms_otp,0.6622,0.5971,0,1,0,3.84,155.12,0,9,0,0,0
AT-001585,835008,security_questions,0.4227,0.5386,0,0,0,6.63,437.79,0,15,0,0,0
AT-003399,810111,security_questions,0.0243,0.1367,0,0,0,25.86,287.77,0,13,0,0,0
AT-003338,991974,email_link,0.1978,0.2354,0,0,1,9.21,87.0,0,10,0,0,0
